Country Name,Country Code,Series Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960
Albania,ALB,Arms imports (SIPRI trend indicator values),,,,1000000.0,5000000.0,2000000.0,2000000.0,,7000000.0,7000000.0,7000000.0,15000000.0,,,,,5000000.0,,7000000.0,,2000000.0,,,,,,,,26000000.0,,,,,,,,,,,,,,,,,5000000.0,7000000.0,5000000.0,53000000.0,137000000.0,106000000.0,134000000.0,332000000.0,250000000.0,297000000.0,265000000.0,163000000.0,74000000.0,140000000.0,8000000.0,12000000.0,42000000.0,74000000.0,69000000.0
Albania,ALB,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"Government expenditure on education, total (% of government expenditure)",,,9.83377838134766,10.1343832015991,11.4001798629761,10.9706964492798,10.5701904296875,10.8297872543335,10.4410238265991,10.9884605407715,11.5800323486328,11.6269950866699,11.1068429946899,11.4857339859009,,10.7907085418701,11.0750179290771,10.7679862976074,11.3716506958008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,Domestic general government health expenditure (% of GDP),,,2.88419509,2.99610233,2.92877913,2.87454414,2.77448845,2.88150787,2.70778155,2.5936265,2.57773447,2.45518541,2.39800286,2.37870526,2.35850596,2.30050445,2.74834085,2.63711214,2.68723226,2.82082701,2.67035341,2.58866954,2.75327635,2.76583052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,Domestic general government health expenditure (% of general government expenditure),,,9.14114666,9.18517017,10.07303905,9.88601398,9.51418209,9.88866711,8.80356598,8.17427826,8.83006287,8.69734573,8.29091167,8.09451294,7.21709204,7.25106478,9.37710953,9.0339222,9.30094719,9.35447502,8.99717617,8.20897484,8.42368317,8.17372704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Military expenditure (% of general government expenditure),19.3356801632722,12.6723191708794,15.0249560855958,15.6940456433917,14.3587420808035,13.5998710909235,14.640902205633,15.2039204276632,13.565595840971,13.4377416098986,13.2187285904879,10.2567292130895,10.5059040731696,9.09097961637672,8.75745061648073,7.68615179300744,8.36451242829828,9.02965197793677,9.81309694966163,11.2576726449649,11.1102869895055,10.5088683095275,12.1021948130775,12.0049859663702,11.7222265067674,12.7172305966725,11.7514310748342,10.6039471929591,9.35430542529686,9.36837532754282,7.08607886204372,6.99037152304999,4.04408631309805,5.7840616966581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Military expenditure (% of GDP),8.1717205566288,4.69502219300875,5.57082878533287,6.65871082968014,5.99994146398572,5.48358870056161,5.92438332688534,6.38492898301865,6.27024285623508,5.54848333584853,4.84450891704059,4.46107862007699,4.32569744327918,3.5180231971299,3.84851552732306,3.02474618157695,2.92332216226096,2.64380884598341,2.83417085427136,3.28389520417622,3.25122327361346,3.70080481117892,3.82070450190438,3.43339396144052,3.75507998270644,3.96567378793071,3.63740346813324,3.0940883958553,2.93502710736712,3.14643001210165,2.50563157717782,2.14013212989672,1.21083405924608,1.46107058594342,1.54012377856337,1.74969874927024,1.85637627675836,1.78721366645198,1.64370689684736,1.75512400703414,1.95121325165132,2.06309744064138,1.81804887475257,2.10206329573495,2.13869586579631,2.37522893772894,2.24195045907314,2.70172122848464,2.13109429304577,1.95766814852145,1.68816199376947,1.79584396646008,2.08758503401361,2.13053918358437,2.38686735837108,2.61472785485592,3.01910043130006,3.51259360108918,3.41863517060367,3.49645390070922,2.5114854517611,,1.92372881355932,1.61363636363636
Algeria,DZA,Arms imports (SIPRI trend indicator values),355000000.0,313000000.0,162000000.0,600000000.0,167000000.0,1287000000.0,1136000000.0,2914000000.0,896000000.0,716000000.0,361000000.0,662000000.0,1133000000.0,831000000.0,1063000000.0,1510000000.0,507000000.0,340000000.0,159000000.0,251000000.0,204000000.0,252000000.0,539000000.0,405000000.0,370000000.0,98000000.0,37000000.0,83000000.0,311000000.0,197000000.0,22000000.0,23000000.0,1035000000.0,733000000.0,455000000.0,319000000.0,367000000.0,146000000.0,368000000.0,656000000.0,697000000.0,1352000000.0,1381000000.0,1337000000.0,1823000000.0,1267000000.0,1052000000.0,130000000.0,56000000.0,13000000.0,110000000.0,180000000.0,14000000.0,14000000.0,79000000.0,57000000.0,524000000.0,437000000.0,352000000.0,179000000.0,88000000.0,63000000.0,7000000.0,
Algeria,DZA,Arms exports (SIPRI trend indicator values),,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,,,,,,,,,,,6000000.0,,,,,,,,
Algeria,DZA,"Government expenditure on education, total (% of government expenditure)",13.2610235214233,13.1015062332153,16.0506973266602,16.5491714477539,16.0217590332031,15.6197366714478,17.5560722351074,16.1110439300537,16.0845546722412,16.469202041626,17.6460342407227,15.9837255477905,17.5647163391113,17.769157409668,,11.0207595825195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Domestic general government health expenditure (% of GDP),,,3.2677834,3.74658775,3.68985248,4.27650404,4.36111259,4.45400095,4.90172052,4.71454287,4.28830338,4.37614059,3.71975923,3.55552173,3.79895926,3.02516317,2.66687727,2.29699397,2.24167132,2.52882004,2.7617898,2.8079257,2.9254992,2.51082778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Domestic general government health expenditure (% of general government expenditure),,,8.82444,8.83036137,8.83036137,10.60616875,10.60604,10.60594082,10.60481071,11.41803741,11.70106602,10.06144714,9.03425121,9.18787575,8.64468479,7.68720913,7.63073635,7.84512997,7.76159906,8.66916943,9.43778801,7.97343826,9.26661205,8.77923775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Military expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Arms imports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,"Government expenditure on education, total (% of government expenditure)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Domestic general government health expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Military expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Arms imports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Government expenditure on education, total (% of government expenditure)",12.7695150375366,6.96124982833862,10.2647352218628,8.99186897277832,10.8952398300171,13.4619197845459,9.39243984222412,9.99098014831543,10.4428100585938,13.3152103424072,6.19552993774414,9.84161376953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Domestic general government health expenditure (% of GDP),,,6.16798115,6.38065815,5.22278023,5.21783257,5.08705902,4.9677825,4.9751277,4.81181049,4.77014637,4.66185188,5.60750246,5.67572212,4.12123442,3.69273424,2.93960619,2.97666311,3.59525061,3.2834096,3.55367517,3.97611761,3.81791759,3.90049219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Domestic general government health expenditure (% of general government expenditure),,,15.73322201,14.68181801,14.58870125,14.53987694,14.12062359,11.50931263,15.76174259,21.6660099,11.19491005,15.34170341,23.7666111,24.47286415,16.81899452,24.75173569,21.76662064,23.40241241,18.84075546,27.77786064,30.2558136,30.31304932,18.39809036,30.57007408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Military expenditure (% of general government expenditure),5.52815621633018,5.84126522802683,6.67981656757174,7.46236441698328,8.52362286081253,9.50391268650915,10.4140836815453,12.3999736844991,11.4798434431899,12.8877330994519,12.0250823840334,8.6986152300512,8.70453590660844,10.6044765542859,10.4641462831647,6.7844883516873,8.16726388801576,12.2909147359025,13.9189386804869,11.647001444409,10.934564719985,9.19173249002421,10.7886306722638,12.8833216075983,27.3755173365217,6.23386766076421,13.8754641909814,6.0329203539823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Military expenditure (% of GDP),1.33252915998752,1.31681953222365,1.30099992786185,1.73699395811082,1.73907233864521,1.95578680987962,2.50798280550579,2.73333494465123,3.10542629308278,4.69845451564414,4.45523942155109,3.23665949921649,3.25566035129376,4.1775845224338,4.70961004832072,3.57312038062707,3.11405449295742,3.76149530543532,3.69224094698531,3.47118018672779,3.76147907354734,2.86993244512575,4.52435381521461,6.39260315427404,17.334692213616,2.64201188106298,5.97226820719497,2.44784815671705,4.70739276826233,5.70928069083604,17.5225890755741,5.68283054258138,7.1025,17.4636666666667,19.4323333333333,21.9805,22.25,1.73e-05,1.715e-05,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Arms imports (SIPRI trend indicator values),15000000.0,46000000.0,,51000000.0,169000000.0,272000000.0,111000000.0,154000000.0,51000000.0,2000000.0,31000000.0,,,,20000000.0,29000000.0,35000000.0,7000000.0,38000000.0,8000000.0,48000000.0,148000000.0,157000000.0,149000000.0,360000000.0,150000000.0,7000000.0,44000000.0,1000000.0,113000000.0,123000000.0,,,140000000.0,152000000.0,971000000.0,1192000000.0,710000000.0,535000000.0,483000000.0,579000000.0,381000000.0,243000000.0,153000000.0,111000000.0,146000000.0,105000000.0,192000000.0,244000000.0,1000000.0,,,,,,,,,,,,,,
Angola,AGO,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,0.0,3000000.0,,,,,,,,,,,,,,,,,,,
Angola,AGO,"Government expenditure on education, total (% of government expenditure)",7.73896265029907,6.64047193527222,6.91961002349854,5.2947359085083,6.04535579681396,5.77752447128296,6.7637767791748,6.55097389221191,8.918776512146,7.13000011444092,8.82697105407715,8.37043285369873,8.96000003814697,8.68476963043213,11.460000038147,,,7.45479011535645,7.99235010147095,,,,,5.2550802230835,,6.11467981338501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Domestic general government health expenditure (% of GDP),,,1.71114159,1.70036924,1.12356877,1.10391033,1.29295039,1.19753695,1.23424065,1.31816018,1.69516695,1.56333566,1.71321774,1.67409563,2.60045791,2.1384356,1.72198772,1.44411969,1.27875817,1.68663394,1.46559668,1.30862689,2.04631472,1.11098742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Domestic general government health expenditure (% of general government expenditure),,,8.77736568,7.30502176,5.5068841,5.36431932,5.36431932,5.43269682,4.56262541,3.61568022,4.57540083,4.20151329,4.58056879,4.24956799,5.77788925,4.0603714,4.51627111,4.7187376,4.8206377,5.65923882,4.26046801,4.19123077,5.96825457,2.73858261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Military expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Arms imports (SIPRI trend indicator values),0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Government expenditure on education, total (% of government expenditure)",9.80351543426514,9.1680383682251,6.85999488830566,7.37875652313232,7.13054037094116,7.58762550354004,7.17285442352295,6.48356962203979,7.63021183013916,10.3166236877441,10.7302341461182,10.143256187439,,,6.92814016342163,,,,,,,11.7015399932861,,,12.4394102096558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Domestic general government health expenditure (% of GDP),,,3.92719984,3.68809605,2.55713224,2.91282296,2.73786783,2.86057758,3.15658259,3.47427654,3.08960581,3.08453822,3.09945083,3.13688278,2.29312468,2.13222933,2.2822845,2.45206785,2.77609158,2.96937299,3.34376001,3.09016109,3.21292543,2.72769094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Domestic general government health expenditure (% of general government expenditure),,,15.53669071,13.78379345,11.29999447,13.07453442,11.6073885,11.60688305,11.81753826,15.10593987,13.30073166,14.63236332,12.98978615,13.89639091,6.33139181,8.08106136,8.45184612,8.368083,11.53017235,12.12656689,12.44891071,10.65088367,12.11715889,11.86253166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Military expenditure (% of general government expenditure),1.25231519144319,1.84140061389783,1.66772077074293,1.72816588975059,1.83507359462192,1.88014083256283,2.06158808661295,1.94895360749305,2.05512431185956,2.26006261557745,2.22785252489953,2.13143597816161,2.18981461392914,2.44282162946179,2.56776861997814,2.47951410684899,2.68200390095939,2.96142744686434,3.46831777802766,3.83548156104547,4.30795156255064,4.46885679494062,4.00710246949338,4.06980367715799,4.28520119391155,4.39388451986755,4.51496876436704,4.89338277900104,5.76284549024364,5.68143952015995,5.77980075575404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Military expenditure (% of GDP),0.472747196738259,0.686383404283536,0.630055381810861,0.734111593948744,0.699696134379197,0.732300347538541,0.84775481125944,0.809245362717563,0.850128597463815,0.878100924236765,0.83773642721392,0.784824735364742,0.764287095310235,0.814878118220695,0.886508576686385,0.762756475390461,0.792548175031362,0.788233877461469,0.847154783885961,0.883295358833529,1.06089505704838,1.09188047859748,1.18423354187058,1.14882267666887,1.22035954754993,1.13631802186333,1.14013911131295,1.24122726437626,1.47307310721151,1.45703853325047,1.42280290057293,1.42122223348777,1.50692655529635,1.45090921225786,1.88036559239223,2.12493922313663,2.2843868799904,2.31367874921125,2.29971724787936,2.16203914428767,2.73881278538813,2.70455793520044,3.46534653465347,3.09895833333333,4.67335625570135,4.71914405808177,4.00860009555662,3.78129117259552,2.04195804195804,1.65918367346939,1.84857142857143,1.82380952380952,1.80769230769231,1.87777777777778,1.9375,1.68571428571429,1.4,1.168,1.07,1.15,1.68,2.66,2.14,1.55
Argentina,ARG,Arms imports (SIPRI trend indicator values),22000000.0,45000000.0,77000000.0,7000000.0,49000000.0,17000000.0,45000000.0,17000000.0,21000000.0,6000000.0,13000000.0,5000000.0,16000000.0,11000000.0,15000000.0,21000000.0,24000000.0,9000000.0,3000000.0,161000000.0,11000000.0,15000000.0,6000000.0,208000000.0,276000000.0,171000000.0,105000000.0,21000000.0,43000000.0,209000000.0,,27000000.0,,159000000.0,6000000.0,71000000.0,217000000.0,219000000.0,485000000.0,724000000.0,1309000000.0,406000000.0,833000000.0,446000000.0,451000000.0,434000000.0,204000000.0,499000000.0,268000000.0,450000000.0,248000000.0,402000000.0,363000000.0,257000000.0,230000000.0,430000000.0,143000000.0,93000000.0,7000000.0,19000000.0,29000000.0,48000000.0,205000000.0,111000000.0
Argentina,ARG,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,1000000.0,,,,,2000000.0,,,,2000000.0,,2000000.0,,,,,5000000.0,5000000.0,13000000.0,,0.0,6000000.0,,0.0,4000000.0,,,,5000000.0,7000000.0,31000000.0,1000000.0,8000000.0,,,1000000.0,,,,11000000.0,,0.0,,8000000.0,0.0,,,4000000.0,,6000000.0,,
Argentina,ARG,"Government expenditure on education, total (% of government expenditure)",,12.7075796127319,12.2848997116089,12.4222898483276,12.5144596099854,12.5233402252197,13.2639198303223,13.3555402755737,13.9633102416992,13.7993297576904,14.4579296112061,14.5182600021362,15.1585597991943,15.0479698181152,16.0206699371338,15.7478399276733,15.1015701293945,15.5098400115967,15.8031702041626,15.1393003463745,14.3547201156616,16.4422092437744,16.3559608459473,16.2261505126953,15.8775396347046,15.6212596893311,,15.3987703323364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Domestic general government health expenditure (% of GDP),,,6.1366396,6.62048721,6.08225393,6.03072071,6.59566355,6.44487762,6.82437325,6.3273077,6.22042274,6.13485479,5.68117285,5.56834269,5.66982841,4.50854683,4.25491619,4.01898909,3.91339946,3.74438357,3.77215648,4.03350496,4.59210253,4.49895144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Domestic general government health expenditure (% of general government expenditure),,,16.22084427,15.74081135,16.13215828,15.48355103,16.03947067,15.52159119,16.49740791,16.28527832,16.54238701,16.66110992,16.27754211,16.69264221,16.42263222,14.65606022,14.39874649,15.09950352,16.02175713,16.25901031,17.12602234,18.4574852,17.37289238,17.81966209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Military expenditure (% of general government expenditure),19.9606554359539,15.473492702634,15.5761612533054,16.2571451191513,19.2259303809898,17.1307045913149,14.7915069911963,15.1226843913935,16.0998622019081,16.4371298838073,16.7974983626821,15.988405530378,15.4377929045529,16.2807704907726,14.5588154965548,15.2706602976948,13.5710046894098,14.7377317647059,14.4528085980008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Military expenditure (% of GDP),5.45092500345977,4.08174595925594,4.46514475903396,4.98254372367497,4.78770584078564,4.11988615256896,3.84973057654684,4.09034921699325,4.23922578573229,3.94337826474581,3.99724455730484,3.58376691873744,3.85394644115574,4.26564605593771,4.15704990783508,3.39557936270657,3.04257470127966,2.94761315625864,2.87193136291811,2.74199670493715,2.72837221377968,2.69771474886414,3.12724938530975,3.56002487253697,3.69737423084246,3.52809600318196,3.90939855980585,3.28186700423013,4.05931190833614,,2.29664433319049,2.20338983050847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
